folio,fecha_creacion,hora_creacion,dia_semana,codigo_cierre,fecha_cierre,año_cierre,mes_cierre,hora_cierre,delegacion_inicio,incidente_c4,latitud,longitud,clas_con_f_alarma,tipo_entrada,delegacion_cierre,geopoint,mes
C5/191012/06357,12/10/2019,16:40:36,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",12/10/2019,2019,Octubre,16:44:14,ALVARO OBREGON,accidente-ciclista,19.34103996,-99.20656008,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.34103996,-99.20656008",10
C5/191012/07312,12/10/2019,18:37:45,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",12/10/2019,2019,Octubre,18:42:24,IZTAPALAPA,accidente-ciclista,19.37644002,-99.05925996,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.37644002,-99.05925996",10
C5/191013/05688,13/10/2019,14:12:00,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",13/10/2019,2019,Octubre,14:14:13,MIGUEL HIDALGO,accidente-ciclista,19.425959,-99.181686,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.425959,-99.181686",10
C5/191013/09360,13/10/2019,21:47:32,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",13/10/2019,2019,Octubre,22:47:39,TLALPAN,accidente-ciclista,19.27294002,-99.15496992,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.27294002,-99.15496992",10
C5/191014/04228,14/10/2019,14:06:52,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",14/10/2019,2019,Octubre,22:18:08,CUAUHTEMOC,accidente-ciclista,19.43734545,-99.16756,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.43734545,-99.16756",10
C5/191014/05356,14/10/2019,16:44:53,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",14/10/2019,2019,Octubre,17:29:05,GUSTAVO A. MADERO,accidente-ciclista,19.487045,-99.094421,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.487045,-99.094421",10
C5/191014/05008,14/10/2019,15:56:49,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",14/10/2019,2019,Octubre,16:01:07,ALVARO OBREGON,accidente-ciclista,19.35747,-99.22716,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.35747,-99.22716",10
C5/191014/06358,14/10/2019,18:54:18,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",14/10/2019,2019,Octubre,18:58:04,VENUSTIANO CARRANZA,accidente-ciclista,19.42794,-99.09453996,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.42794,-99.09453996",10
C5/191014/04743,14/10/2019,15:18:14,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",14/10/2019,2019,Octubre,15:38:47,GUSTAVO A. MADERO,accidente-ciclista,19.48728996,-99.11228004,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.48728996,-99.11228004",10
C5/190916/07823,16/09/2019,17:08:01,Lunes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",16/09/2019,2019,Septiembre,17:13:51,TLALPAN,accidente-ciclista,19.29966003,-99.10946016,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.29966003,-99.10946016",9
C5/190917/01092,17/09/2019,07:27:39,Martes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",17/09/2019,2019,Septiembre,07:44:27,COYOACAN,accidente-ciclista,19.34240004,-99.14618016,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.34240004,-99.14618016",9
C5/190917/03249,17/09/2019,12:54:57,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",17/09/2019,2019,Septiembre,13:59:33,MIGUEL HIDALGO,accidente-ciclista,19.43136,-99.18416016,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.43136,-99.18416016",9
C5/190917/01157,17/09/2019,07:39:13,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",17/09/2019,2019,Septiembre,07:41:55,MIGUEL HIDALGO,accidente-ciclista,19.44513999,-99.17997984,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.44513999,-99.17997984",9
C5/190917/01437,17/09/2019,08:22:01,Martes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",17/09/2019,2019,Septiembre,08:34:53,AZCAPOTZALCO,accidente-ciclista,19.47921003,-99.20490012,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.47921003,-99.20490012",9
C5/190919/05341,19/09/2019,14:10:01,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",19/09/2019,2019,Septiembre,14:14:48,IZTAPALAPA,accidente-ciclista,19.39761,-99.05839992,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.39761,-99.05839992",9
C5/190920/04401,20/09/2019,14:11:25,Viernes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",20/09/2019,2019,Septiembre,15:04:19,IZTAPALAPA,accidente-ciclista,19.33880004,-99.04025988,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.33880004,-99.04025988",9
C5/190920/06175,20/09/2019,17:40:43,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",20/09/2019,2019,Septiembre,18:00:53,CUAUHTEMOC,accidente-ciclista,19.40329998,-99.13641984,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.40329998,-99.13641984",9
C5/190920/07550,20/09/2019,20:32:40,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",20/09/2019,2019,Septiembre,20:36:06,CUAUHTEMOC,accidente-ciclista,19.41590997,-99.16994016,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.41590997,-99.16994016",9
C5/190920/07132,20/09/2019,19:49:03,Viernes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",20/09/2019,2019,Septiembre,20:19:13,IZTACALCO,accidente-ciclista,19.397629,-99.129814,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,"19.397629,-99.129814",9
C5/190919/09838,19/09/2019,23:53:47,Jueves,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",20/09/2019,2019,Septiembre,00:57:12,COYOACAN,accidente-ciclista,19.323483,-99.1381,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.323483,-99.1381",9
C5/190921/05125,21/09/2019,14:25:32,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",21/09/2019,2019,Septiembre,14:27:51,TLALPAN,accidente-ciclista,19.28897001,-99.12587004,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.28897001,-99.12587004",9
C5/190921/05720,21/09/2019,15:34:24,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",21/09/2019,2019,Septiembre,16:02:58,CUAUHTEMOC,accidente-ciclista,19.40874003,-99.13089996,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.40874003,-99.13089996",9
C5/190922/07674,22/09/2019,18:08:59,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",22/09/2019,2019,Septiembre,20:18:53,MIGUEL HIDALGO,accidente-ciclista,19.41153003,-99.22083984,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.41153003,-99.22083984",9
C5/190922/03198,22/09/2019,06:46:37,Domingo,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",22/09/2019,2019,Septiembre,07:01:41,IZTACALCO,accidente-ciclista,19.40277996,-99.09774,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,"19.40277996,-99.09774",9
C5/190922/01901,22/09/2019,03:04:12,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",22/09/2019,2019,Septiembre,03:09:09,IZTAPALAPA,accidente-ciclista,19.35756999,-99.05965992,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.35756999,-99.05965992",9
C5/190922/06854,22/09/2019,16:25:02,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",22/09/2019,2019,Septiembre,17:06:27,CUAUHTEMOC,accidente-ciclista,19.43559154,-99.14899308,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.43559154,-99.14899308",9
C5/190922/04330,22/09/2019,10:18:13,Domingo,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",22/09/2019,2019,Septiembre,10:58:57,BENITO JUAREZ,accidente-ciclista,19.3757,-99.18672,URGENCIAS MEDICAS,RADIO,BENITO JUAREZ,"19.3757,-99.18672",9
C5/190923/06036,23/09/2019,18:05:58,Lunes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",23/09/2019,2019,Septiembre,18:23:26,BENITO JUAREZ,accidente-ciclista,19.37379996,-99.17907012,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.37379996,-99.17907012",9
C5/190924/04618,24/09/2019,15:09:36,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",24/09/2019,2019,Septiembre,15:25:42,VENUSTIANO CARRANZA,accidente-ciclista,19.43613999,-99.12116988,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.43613999,-99.12116988",9
C5/190924/06917,24/09/2019,19:49:02,Martes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",24/09/2019,2019,Septiembre,20:07:11,IZTAPALAPA,accidente-ciclista,19.35620001,-99.10050012,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.35620001,-99.10050012",9
C5/190925/03751,25/09/2019,13:21:25,Miércoles,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",25/09/2019,2019,Septiembre,13:39:55,COYOACAN,accidente-ciclista,19.34235999,-99.15482988,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.34235999,-99.15482988",9
C5/190926/08388,26/09/2019,23:13:01,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",26/09/2019,2019,Septiembre,23:51:11,GUSTAVO A. MADERO,accidente-ciclista,19.50422004,-99.11055996,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.50422004,-99.11055996",9
C5/190926/01503,26/09/2019,08:41:03,Jueves,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",26/09/2019,2019,Septiembre,09:16:40,MIGUEL HIDALGO,accidente-ciclista,19.45638999,-99.16732008,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.45638999,-99.16732008",9
C5/190926/04287,26/09/2019,15:05:50,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",26/09/2019,2019,Septiembre,15:27:18,GUSTAVO A. MADERO,accidente-ciclista,19.48896,-99.12857004,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.48896,-99.12857004",9
C5/190927/02846,27/09/2019,10:55:33,Viernes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",27/09/2019,2019,Septiembre,11:05:11,COYOACAN,accidente-ciclista,19.34606997,-99.17676,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.34606997,-99.17676",9
C5/190927/05624,27/09/2019,16:41:23,Viernes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",27/09/2019,2019,Septiembre,17:34:52,TLALPAN,accidente-ciclista,19.27874997,-99.24297012,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.27874997,-99.24297012",9
C5/190927/06919,27/09/2019,19:05:49,Viernes,"(N) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos, pero en el sitio del evento nadie solicitó el apoyo de la unidad",27/09/2019,2019,Septiembre,19:51:09,IZTAPALAPA,accidente-ciclista,19.36316997,-99.05739984,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.36316997,-99.05739984",9
C5/190928/07998,28/09/2019,18:58:14,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",28/09/2019,2019,Septiembre,19:17:17,IZTACALCO,accidente-ciclista,19.39027068,-99.06494644,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTACALCO,"19.39027068,-99.06494644",9
IZ/190928/09165,28/09/2019,21:08:22,Sábado,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",28/09/2019,2019,Septiembre,21:35:15,IZTAPALAPA,accidente-ciclista,19.27470996,-99.00387,URGENCIAS MEDICAS,RADIO,IZTAPALAPA,"19.27470996,-99.00387",9
C5/190928/06962,28/09/2019,16:55:16,Sábado,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",28/09/2019,2019,Septiembre,16:58:52,XOCHIMILCO,accidente-ciclista,19.28428002,-99.11585016,URGENCIAS MEDICAS,LLAMADA DEL 911,XOCHIMILCO,"19.28428002,-99.11585016",9
C5/190929/03417,29/09/2019,07:50:29,Domingo,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",29/09/2019,2019,Septiembre,07:57:03,VENUSTIANO CARRANZA,accidente-ciclista,19.41739002,-99.07827012,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.41739002,-99.07827012",9
C5/190930/07187,30/09/2019,21:01:41,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",30/09/2019,2019,Septiembre,22:43:23,IZTAPALAPA,accidente-ciclista,19.37168001,-99.08024004,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.37168001,-99.08024004",9
C5/190930/05427,30/09/2019,17:14:30,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",30/09/2019,2019,Septiembre,19:44:06,BENITO JUAREZ,accidente-ciclista,19.37081997,-99.15116004,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.37081997,-99.15116004",9
C5/190930/04999,30/09/2019,16:20:53,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",30/09/2019,2019,Septiembre,17:19:48,CUAUHTEMOC,accidente-ciclista,19.42532001,-99.14644008,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.42532001,-99.14644008",9
C5/191028/08192,28/10/2019,22:57:03,Lunes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",29/10/2019,2019,Octubre,00:41:11,AZCAPOTZALCO,accidente-ciclista,19.49634,-99.19913004,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.49634,-99.19913004",10
C5/191029/02232,29/10/2019,09:49:20,Martes,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",29/10/2019,2019,Octubre,09:58:22,IZTAPALAPA,accidente-ciclista,19.35872001,-99.13165992,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.35872001,-99.13165992",10
C5/191029/02648,29/10/2019,10:50:19,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",29/10/2019,2019,Octubre,11:15:39,VENUSTIANO CARRANZA,accidente-ciclista,19.42200999,-99.05582016,URGENCIAS MEDICAS,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.42200999,-99.05582016",10
C5/191029/03626,29/10/2019,13:16:41,Martes,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",29/10/2019,2019,Octubre,15:03:51,CUAUHTEMOC,accidente-ciclista,19.40723001,-99.14460012,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.40723001,-99.14460012",10
C5/191030/02494,30/10/2019,10:34:08,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",30/10/2019,2019,Octubre,12:16:23,BENITO JUAREZ,accidente-ciclista,19.39647996,-99.16178004,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.39647996,-99.16178004",10
C5/191030/02761,30/10/2019,11:09:17,Miércoles,"(A) La unidad de atención a emergencias fue despachada, llegó al lugar de los hechos y confirmó la emergencia reportada",30/10/2019,2019,Octubre,11:47:25,CUAUHTEMOC,accidente-ciclista,19.42579998,-99.15350004,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.42579998,-99.15350004",10
C5/191031/04107,31/10/2019,14:04:07,Jueves,"(D) El incidente reportado se registró en dos o más ocasiones procediendo a mantener un único reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",31/10/2019,2019,Octubre,14:06:28,CUAUHTEMOC,accidente-ciclista,19.41919002,-99.16958988,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.41919002,-99.16958988",10
